# Enu/GeV nus/cm^2/POT/GeV
2.625000000000000000e+00 5.205485513703335443e-12 1.361371660654002210e-10 0.000000000000000000e+00 3.945690412454292877e-13 2.745993926136042441e-12 0.000000000000000000e+00
2.650000000000000355e+00 4.920919846990050009e-12 1.288940791304032556e-10 0.000000000000000000e+00 3.971457719209139886e-13 2.397991875875326559e-12 0.000000000000000000e+00
2.675000000000000266e+00 4.576140118484503493e-12 1.223512181747880599e-10 0.000000000000000000e+00 4.967069933902441794e-13 2.061649562792342870e-12 0.000000000000000000e+00
2.700000000000000178e+00 4.181468859581216169e-12 1.186911987239263832e-10 0.000000000000000000e+00 5.962682148595743198e-13 1.815989109252116434e-12 0.000000000000000000e+00
2.725000000000000089e+00 3.876201643317287122e-12 1.157137877127845345e-10 0.000000000000000000e+00 5.951941089011787481e-13 1.570328655711889998e-12 0.000000000000000000e+00
2.750000000000000000e+00 3.604253442895834522e-12 1.144050122072511609e-10 0.000000000000000000e+00 5.741377171906916531e-13 1.567358810646619462e-12 0.000000000000000000e+00
2.775000000000000355e+00 3.443656095952742245e-12 1.124886056219894078e-10 0.000000000000000000e+00 5.043877937801177483e-13 1.603042891107801005e-12 0.000000000000000000e+00
2.800000000000000266e+00 3.484528097572993528e-12 1.096026359671205122e-10 0.000000000000000000e+00 4.298295991379074769e-13 1.272262858735957546e-12 0.000000000000000000e+00
2.825000000000000178e+00 3.646999742096766620e-12 1.066709635998377746e-10 0.000000000000000000e+00 4.330568802816387729e-13 9.254916557594821738e-13 0.000000000000000000e+00
2.850000000000000089e+00 3.938266781975514036e-12 1.036898125603975984e-10 0.000000000000000000e+00 4.495559217431727079e-13 7.561847619423122841e-13 0.000000000000000000e+00
2.875000000000000000e+00 3.847124992823164848e-12 1.024256305062027139e-10 0.000000000000000000e+00 4.723263785248918411e-13 5.874526850736960179e-13 0.000000000000000000e+00
2.900000000000000355e+00 3.583295263117643384e-12 1.024301905470378506e-10 0.000000000000000000e+00 4.974589122259186326e-13 5.875284375772175206e-13 0.000000000000000000e+00
2.925000000000000266e+00 3.320301362610447067e-12 1.000662064105886654e-10 0.000000000000000000e+00 5.323276193733757630e-13 5.998144054675124496e-13 0.000000000000000000e+00
2.950000000000000178e+00 3.060056747001429012e-12 9.653581160534371208e-11 0.000000000000000000e+00 5.612149699375258413e-13 6.805589065292826652e-13 0.000000000000000000e+00
2.975000000000000089e+00 0.000000000000000000e+00 9.323423040013994547e-11 0.000000000000000000e+00 5.754780909190582608e-13 0.000000000000000000e+00 0.000000000000000000e+00
