762.493	774.369	53457.2	36567.1
536.367	819.892	53727.8	36198.7
1141.25	1156.74	53719.6	39964.3
680.816	612.734	51189.3	35929.8
1150.09	1180.15	50609.6	25545.7
355.703	378.634	54022.8	35204.5
351.902	344.481	52875	28909.4
294.797	385.862	52719.6	35494
402.178	941.014	52872.4	38632.5
788.653	860.402	52350.6	29971.1
968.186	1441.91	51994.9	41790.2
374.056	621.73	51807	36802.5
941.722	932.995	52950.3	37333.7
1716.26	1542.74	52146.2	40242.5
1187.28	1125.7	49913.3	25880.5
1301.21	1352.17	50246.8	40319.3
1445.9	1372.99	49375.6	39530.4
293.616	359.529	53742.3	35537.6
920.928	954.667	50980.4	38164.8
551.351	607.15	52512.4	36713
537.447	591.201	53614.3	36377.3
901.225	1000.6	54003	35881.9
883.188	874.491	52458.9	23290
1145.5	1118.28	49421.3	27873.1
199.859	229.236	52236.9	35879.1
453.966	605.947	52997.6	35607.5
425.82	464.397	51870.9	35813.1
429.977	536.148	52645.1	36681
564.003	601.646	52698.2	35942.9
1157.89	1215.65	49197.2	41034.9
722.393	607.83	53345.3	36038.4
825.152	1070.82	50902.5	37557.1
431.022	599.483	52782.5	35698.2
278.399	553.467	51631.6	36545.9
421.409	462.191	51123.3	35682.6
668.221	756.966	53738.9	29971.1
992.063	940.078	52032.5	37753.9
1441.29	1446.36	49131	38789.6
435.329	784.432	53940.8	27426.7
1319.62	1380.18	51532.9	41053.1
788.97	827.018	53108.9	36486.4
1241.34	1133.09	52438.1	38852.1
789.741	846.905	50823.9	37281.5
776.7	841.511	52240.7	39914.9
648.848	642.609	53107.3	36487.8
1135.95	1227.69	50878.5	37637.8
662.042	715.748	53916.3	37125.9
433.781	469.274	53900.5	36028.4
769.997	760.043	50627.9	36640.3
387.19	419.208	53362	35718.9
1145.29	1397.07	49413.1	41450.7
1011	1067.86	49500.2	34757.3
633.636	679.317	50258.8	36453.8
1820.19	1955.58	49758.6	40679.6
1121.38	1120.52	49136.9	37513.4
1219.27	1312.64	53034.5	39099.1
1441.21	1505.16	53509.2	40705.5
183.348	395.806	53000.3	35226.9
1532.61	1820.84	49175	44153.7
749.793	932.854	52900.1	37323.9
415.825	483.556	52272.4	35781.8
730.383	742.406	53514.2	36055.7
674.616	924.851	52517.9	29971.1
628.537	648.885	52750.2	37246
695.587	799.368	50711.5	39996.1
1664.34	1798.45	52680.8	39722.5
