# the oscillation parameters of (dm2, sin^2_theta14, and sin^2_theta_24) are divided into 80x60x60 grids 
# column 1-3: index for the dm2, sin^2_theta14, and sin^2_theta_24
# column 4-6: values of the dm2 (eV^2), sin^2_theta14, and sin^2_theta_24
# column 7: delta_Chi2 = Chi2_gridpoint - Chi2_globalmin
 4 45 33   0.0150 0.092612 0.014678       2.53387990
 4 45 34   0.0150 0.092612 0.017113       2.53493499
 4 45 35   0.0150 0.092612 0.019953       2.53615446
 4 45 36   0.0150 0.092612 0.023263       2.53740854
 4 45 37   0.0150 0.092612 0.027123       2.53881087
 4 45 38   0.0150 0.092612 0.031623       2.54043443
 4 45 39   0.0150 0.092612 0.036869       2.54237086
 4 45 40   0.0150 0.092612 0.042987       2.54467275
 4 45 41   0.0150 0.092612 0.050119       2.54733497
 4 45 42   0.0150 0.092612 0.058434       2.55040529
 4 45 43   0.0150 0.092612 0.068129       2.55434247
 4 45 44   0.0150 0.092612 0.079433       2.55891481
 4 45 45   0.0150 0.092612 0.092612       2.56431599
 4 45 46   0.0150 0.092612 0.107978       2.57053575
 4 45 47   0.0150 0.092612 0.125893       2.57774954
 4 45 48   0.0150 0.092612 0.146780       2.58616272
 4 45 49   0.0150 0.092612 0.171133       2.59589218
 4 45 50   0.0150 0.092612 0.199526       2.60745875
 4 45 51   0.0150 0.092612 0.232631       2.62086634
 4 45 52   0.0150 0.092612 0.271227       2.63644211
 4 45 53   0.0150 0.092612 0.316228       2.65461358
 4 45 54   0.0150 0.092612 0.368695       2.67577740
 4 45 55   0.0150 0.092612 0.429866       2.70042960
 4 45 56   0.0150 0.092612 0.501187       2.72910808
 4 45 57   0.0150 0.092612 0.584341       2.76255217
 4 45 58   0.0150 0.092612 0.681292       2.80145657
 4 45 59   0.0150 0.092612 0.794328       2.84675189
 4 45 60   0.0150 0.092612 0.926119       2.89940767
 4 46  1   0.0150 0.107978 0.000108       2.52837360
 4 46  2   0.0150 0.107978 0.000126       2.52837841
 4 46  3   0.0150 0.107978 0.000147       2.52838402
 4 46  4   0.0150 0.107978 0.000171       2.52839056
 4 46  5   0.0150 0.107978 0.000200       2.52839818
 4 46  6   0.0150 0.107978 0.000233       2.52840707
 4 46  7   0.0150 0.107978 0.000271       2.52842629
 4 46  8   0.0150 0.107978 0.000316       2.52843896
 4 46  9   0.0150 0.107978 0.000369       2.52845373
 4 46 10   0.0150 0.107978 0.000430       2.52847068
 4 46 11   0.0150 0.107978 0.000501       2.52849075
 4 46 12   0.0150 0.107978 0.000584       2.52851414
 4 46 13   0.0150 0.107978 0.000681       2.52858692
 4 46 14   0.0150 0.107978 0.000794       2.52862817
 4 46 15   0.0150 0.107978 0.000926       2.52867626
 4 46 16   0.0150 0.107978 0.001080       2.52873248
 4 46 17   0.0150 0.107978 0.001259       2.52879787
 4 46 18   0.0150 0.107978 0.001468       2.52892651
 4 46 19   0.0150 0.107978 0.001711       2.52901773
 4 46 20   0.0150 0.107978 0.001995       2.52912653
 4 46 21   0.0150 0.107978 0.002326       2.52925478
 4 46 22   0.0150 0.107978 0.002712       2.52920511
 4 46 23   0.0150 0.107978 0.003162       2.52934552
 4 46 24   0.0150 0.107978 0.003687       2.52950895
 4 46 25   0.0150 0.107978 0.004299       2.52963424
 4 46 26   0.0150 0.107978 0.005012       2.52987256
 4 46 27   0.0150 0.107978 0.005843       2.53013277
 4 46 28   0.0150 0.107978 0.006813       2.53072816
 4 46 29   0.0150 0.107978 0.007943       2.53134837
 4 46 30   0.0150 0.107978 0.009261       2.53208476
 4 46 31   0.0150 0.107978 0.010798       2.53292192
 4 46 32   0.0150 0.107978 0.012589       2.53356660
 4 46 33   0.0150 0.107978 0.014678       2.53459616
 4 46 34   0.0150 0.107978 0.017113       2.53578551
 4 46 35   0.0150 0.107978 0.019953       2.53703256
 4 46 36   0.0150 0.107978 0.023263       2.53839907
 4 46 37   0.0150 0.107978 0.027123       2.53998051
 4 46 38   0.0150 0.107978 0.031623       2.54185617
 4 46 39   0.0150 0.107978 0.036869       2.54411338
 4 46 40   0.0150 0.107978 0.042987       2.54671003
 4 46 41   0.0150 0.107978 0.050119       2.54970550
 4 46 42   0.0150 0.107978 0.058434       2.55351641
 4 46 43   0.0150 0.107978 0.068129       2.55798343
 4 46 44   0.0150 0.107978 0.079433       2.56326088
 4 46 45   0.0150 0.107978 0.092612       2.56934042
 4 46 46   0.0150 0.107978 0.107978       2.57640165
 4 46 47   0.0150 0.107978 0.125893       2.58463286
 4 46 48   0.0150 0.107978 0.146780       2.59415247
 4 46 49   0.0150 0.107978 0.171133       2.60548382
 4 46 50   0.0150 0.107978 0.199526       2.61863233
 4 46 51   0.0150 0.107978 0.232631       2.63391993
 4 46 52   0.0150 0.107978 0.271227       2.65176848
 4 46 53   0.0150 0.107978 0.316228       2.67260604
 4 46 54   0.0150 0.107978 0.368695       2.69690509
 4 46 55   0.0150 0.107978 0.429866       2.72523138
 4 46 56   0.0150 0.107978 0.501187       2.75833972
 4 46 57   0.0150 0.107978 0.584341       2.79696319
 4 46 58   0.0150 0.107978 0.681292       2.84207372
 4 46 59   0.0150 0.107978 0.794328       2.89472533
 4 46 60   0.0150 0.107978 0.926119       2.95616787
 4 47  1   0.0150 0.125893 0.000108       2.52820072
 4 47  2   0.0150 0.125893 0.000126       2.52820615
 4 47  3   0.0150 0.125893 0.000147       2.52821248
 4 47  4   0.0150 0.125893 0.000171       2.52821986
 4 47  5   0.0150 0.125893 0.000200       2.52822846
 4 47  6   0.0150 0.125893 0.000233       2.52824727
 4 47  7   0.0150 0.125893 0.000271       2.52825954
 4 47  8   0.0150 0.125893 0.000316       2.52827384
 4 47  9   0.0150 0.125893 0.000369       2.52829025
 4 47 10   0.0150 0.125893 0.000430       2.52830968
 4 47 11   0.0150 0.125893 0.000501       2.52833234
 4 47 12   0.0150 0.125893 0.000584       2.52840311
 4 47 13   0.0150 0.125893 0.000681       2.52844316
 4 47 14   0.0150 0.125893 0.000794       2.52848986
 4 47 15   0.0150 0.125893 0.000926       2.52854446
 4 47 16   0.0150 0.125893 0.001080       2.52860795
 4 47 17   0.0150 0.125893 0.001259       2.52873358
 4 47 18   0.0150 0.125893 0.001468       2.52882146
 4 47 19   0.0150 0.125893 0.001711       2.52892794
 4 47 20   0.0150 0.125893 0.001995       2.52905254
 4 47 21   0.0150 0.125893 0.002326       2.52900281
 4 47 22   0.0150 0.125893 0.002712       2.52913896
 4 47 23   0.0150 0.125893 0.003162       2.52929693
 4 47 24   0.0150 0.125893 0.003687       2.52953080
 4 47 25   0.0150 0.125893 0.004299       2.52964833
 4 47 26   0.0150 0.125893 0.005012       2.52990067
 4 47 27   0.0150 0.125893 0.005843       2.53045581
 4 47 28   0.0150 0.125893 0.006813       2.53105996
 4 47 29   0.0150 0.125893 0.007943       2.53177709
 4 47 30   0.0150 0.125893 0.009261       2.53259260
 4 47 31   0.0150 0.125893 0.010798       2.53322238
 4 47 32   0.0150 0.125893 0.012589       2.53422755
 4 47 33   0.0150 0.125893 0.014678       2.53538474
 4 47 34   0.0150 0.125893 0.017113       2.53662699
 4 47 35   0.0150 0.125893 0.019953       2.53795728
 4 47 36   0.0150 0.125893 0.023263       2.53948955
 4 47 37   0.0150 0.125893 0.027123       2.54131853
 4 47 38   0.0150 0.125893 0.031623       2.54351396
 4 47 39   0.0150 0.125893 0.036869       2.54603964
 4 47 40   0.0150 0.125893 0.042987       2.54895495
 4 47 41   0.0150 0.125893 0.050119       2.55259810
 4 47 42   0.0150 0.125893 0.058434       2.55697814
 4 47 43   0.0150 0.125893 0.068129       2.56212140
 4 47 44   0.0150 0.125893 0.079433       2.56804695
 4 47 45   0.0150 0.125893 0.092612       2.57493263
 4 47 46   0.0150 0.125893 0.107978       2.58296072
 4 47 47   0.0150 0.125893 0.125893       2.59228222
 4 47 48   0.0150 0.125893 0.146780       2.60331157
 4 47 49   0.0150 0.125893 0.171133       2.61610370
 4 47 50   0.0150 0.125893 0.199526       2.63109997
 4 47 51   0.0150 0.125893 0.232631       2.64855959
 4 47 52   0.0150 0.125893 0.271227       2.66896818
 4 47 53   0.0150 0.125893 0.316228       2.69279163
 4 47 54   0.0150 0.125893 0.368695       2.72059537
 4 47 55   0.0150 0.125893 0.429866       2.75315842
 4 47 56   0.0150 0.125893 0.501187       2.79121156
 4 47 57   0.0150 0.125893 0.584341       2.83575706
 4 47 58   0.0150 0.125893 0.681292       2.88789038
 4 47 59   0.0150 0.125893 0.794328       2.94892463
 4 47 60   0.0150 0.125893 0.926119       3.02040691
 4 48  1   0.0150 0.146780 0.000108       2.52800939
 4 48  2   0.0150 0.146780 0.000126       2.52801550
 4 48  3   0.0150 0.146780 0.000147       2.52802262
 4 48  4   0.0150 0.146780 0.000171       2.52803093
 4 48  5   0.0150 0.146780 0.000200       2.52804931
 4 48  6   0.0150 0.146780 0.000233       2.52806116
 4 48  7   0.0150 0.146780 0.000271       2.52807498
 4 48  8   0.0150 0.146780 0.000316       2.52809082
 4 48  9   0.0150 0.146780 0.000369       2.52810960
 4 48 10   0.0150 0.146780 0.000430       2.52813149
 4 48 11   0.0150 0.146780 0.000501       2.52820003
 4 48 12   0.0150 0.146780 0.000584       2.52823882
 4 48 13   0.0150 0.146780 0.000681       2.52828404
 4 48 14   0.0150 0.146780 0.000794       2.52833691
 4 48 15   0.0150 0.146780 0.000926       2.52839841
 4 48 16   0.0150 0.146780 0.001080       2.52852077
 4 48 17   0.0150 0.146780 0.001259       2.52860594
 4 48 18   0.0150 0.146780 0.001468       2.52871037
 4 48 19   0.0150 0.146780 0.001711       2.52882984
 4 48 20   0.0150 0.146780 0.001995       2.52878047
 4 48 21   0.0150 0.146780 0.002326       2.52891216
 4 48 22   0.0150 0.146780 0.002712       2.52906494
 4 48 23   0.0150 0.146780 0.003162       2.52928957
 4 48 24   0.0150 0.146780 0.003687       2.52938764
 4 48 25   0.0150 0.146780 0.004299       2.52964709
 4 48 26   0.0150 0.146780 0.005012       2.53015638
 4 48 27   0.0150 0.146780 0.005843       2.53074247
 4 48 28   0.0150 0.146780 0.006813       2.53143174
 4 48 29   0.0150 0.146780 0.007943       2.53223111
 4 48 30   0.0150 0.146780 0.009261       2.53284899
 4 48 31   0.0150 0.146780 0.010798       2.53382442
 4 48 32   0.0150 0.146780 0.012589       2.53492174
 4 48 33   0.0150 0.146780 0.014678       2.53627827
 4 48 34   0.0150 0.146780 0.017113       2.53747609
 4 48 35   0.0150 0.146780 0.019953       2.53896181
 4 48 36   0.0150 0.146780 0.023263       2.54071740
 4 48 37   0.0150 0.146780 0.027123       2.54286289
 4 48 38   0.0150 0.146780 0.031623       2.54531279
 4 48 39   0.0150 0.146780 0.036869       2.54814107
 4 48 40   0.0150 0.146780 0.042987       2.55162944
 4 48 41   0.0150 0.146780 0.050119       2.55588234
 4 48 42   0.0150 0.146780 0.058434       2.56087773
 4 48 43   0.0150 0.146780 0.068129       2.56663190
 4 48 44   0.0150 0.146780 0.079433       2.57332347
 4 48 45   0.0150 0.146780 0.092612       2.58112429
 4 48 46   0.0150 0.146780 0.107978       2.59018423
 4 48 47   0.0150 0.146780 0.125893       2.60090851
 4 48 48   0.0150 0.146780 0.146780       2.61335176
 4 48 49   0.0150 0.146780 0.171133       2.62794637
 4 48 50   0.0150 0.146780 0.199526       2.64494765
 4 48 51   0.0150 0.146780 0.232631       2.66483375
 4 48 52   0.0150 0.146780 0.271227       2.68806431
 4 48 53   0.0150 0.146780 0.316228       2.71520381
 4 48 54   0.0150 0.146780 0.368695       2.74702246
 4 48 55   0.0150 0.146780 0.429866       2.78425410
 4 48 56   0.0150 0.146780 0.501187       2.82790107
 4 48 57   0.0150 0.146780 0.584341       2.87908594
 4 48 58   0.0150 0.146780 0.681292       2.93913499
 4 48 59   0.0150 0.146780 0.794328       3.00965257
 4 48 60   0.0150 0.146780 0.926119       3.09249490
 4 49  1   0.0150 0.171133 0.000108       2.52780020
 4 49  2   0.0150 0.171133 0.000126       2.52780705
 4 49  3   0.0150 0.171133 0.000147       2.52781505
 4 49  4   0.0150 0.171133 0.000171       2.52782437
 4 49  5   0.0150 0.171133 0.000200       2.52784438
 4 49  6   0.0150 0.171133 0.000233       2.52785768
 4 49  7   0.0150 0.171133 0.000271       2.52787293
 4 49  8   0.0150 0.171133 0.000316       2.52789101
 4 49  9   0.0150 0.171133 0.000369       2.52791208
 4 49 10   0.0150 0.171133 0.000430       2.52797812
 4 49 11   0.0150 0.171133 0.000501       2.52801554
 4 49 12   0.0150 0.171133 0.000584       2.52805918
 4 49 13   0.0150 0.171133 0.000681       2.52811019
 4 49 14   0.0150 0.171133 0.000794       2.52816952
 4 49 15   0.0150 0.171133 0.000926       2.52828828
 4 49 16   0.0150 0.171133 0.001080       2.52837054
 4 49 17   0.0150 0.171133 0.001259       2.52847136
 4 49 18   0.0150 0.171133 0.001468       2.52858666
 4 49 19   0.0150 0.171133 0.001711       2.52853809
 4 49 20   0.0150 0.171133 0.001995       2.52866431
 4 49 21   0.0150 0.171133 0.002326       2.52881223
 4 49 22   0.0150 0.171133 0.002712       2.52902851
 4 49 23   0.0150 0.171133 0.003162       2.52911932
 4 49 24   0.0150 0.171133 0.003687       2.52937130
 4 49 25   0.0150 0.171133 0.004299       2.52982889
 4 49 26   0.0150 0.171133 0.005012       2.53039418
 4 49 27   0.0150 0.171133 0.005843       2.53105022
 4 49 28   0.0150 0.171133 0.006813       2.53183433
 4 49 29   0.0150 0.171133 0.007943       2.53267041
 4 49 30   0.0150 0.171133 0.009261       2.53338261
 4 49 31   0.0150 0.171133 0.010798       2.53444506
 4 49 32   0.0150 0.171133 0.012589       2.53574905
 4 49 33   0.0150 0.171133 0.014678       2.53695096
 4 49 34   0.0150 0.171133 0.017113       2.53838674
 4 49 35   0.0150 0.171133 0.019953       2.54007968
 4 49 36   0.0150 0.171133 0.023263       2.54210057
 4 49 37   0.0150 0.171133 0.027123       2.54452674
 4 49 38   0.0150 0.171133 0.031623       2.54725441
 4 49 39   0.0150 0.171133 0.036869       2.55056532
 4 49 40   0.0150 0.171133 0.042987       2.55467722
 4 49 41   0.0150 0.171133 0.050119       2.55948813
 4 49 42   0.0150 0.171133 0.058434       2.56507255
 4 49 43   0.0150 0.171133 0.068129       2.57157332
 4 49 44   0.0150 0.171133 0.079433       2.57909201
 4 49 45   0.0150 0.171133 0.092612       2.58795801
 4 49 46   0.0150 0.171133 0.107978       2.59823450
 4 49 47   0.0150 0.171133 0.125893       2.61028614
 4 49 48   0.0150 0.171133 0.146780       2.62441090
 4 49 49   0.0150 0.171133 0.171133       2.64087876
 4 49 50   0.0150 0.171133 0.199526       2.66014934
 4 49 51   0.0150 0.171133 0.232631       2.68267237
 4 49 52   0.0150 0.171133 0.271227       2.70900899
 4 49 53   0.0150 0.171133 0.316228       2.73989158
 4 49 54   0.0150 0.171133 0.368695       2.77606483
 4 49 55   0.0150 0.171133 0.429866       2.81852049
 4 49 56   0.0150 0.171133 0.501187       2.86836477
 4 49 57   0.0150 0.171133 0.584341       2.92692527
 4 49 58   0.0150 0.171133 0.681292       2.99581312
 4 49 59   0.0150 0.171133 0.794328       3.07690864
 4 49 60   0.0150 0.171133 0.926119       3.17252271
 4 50  1   0.0150 0.199526 0.000108       2.52757518
 4 50  2   0.0150 0.199526 0.000126       2.52758284
 4 50  3   0.0150 0.199526 0.000147       2.52759177
 4 50  4   0.0150 0.199526 0.000171       2.52761118
 4 50  5   0.0150 0.199526 0.000200       2.52762393
 4 50  6   0.0150 0.199526 0.000233       2.52763880
 4 50  7   0.0150 0.199526 0.000271       2.52765586
 4 50  8   0.0150 0.199526 0.000316       2.52767606
 4 50  9   0.0150 0.199526 0.000369       2.52773926
 4 50 10   0.0150 0.199526 0.000430       2.52777518
 4 50 11   0.0150 0.199526 0.000501       2.52781708
 4 50 12   0.0150 0.199526 0.000584       2.52786606
 4 50 13   0.0150 0.199526 0.000681       2.52792302
 4 50 14   0.0150 0.199526 0.000794       2.52803774
 4 50 15   0.0150 0.199526 0.000926       2.52812110
 4 50 16   0.0150 0.199526 0.001080       2.52821368
 4 50 17   0.0150 0.199526 0.001259       2.52832437
 4 50 18   0.0150 0.199526 0.001468       2.52845486
 4 50 19   0.0150 0.199526 0.001711       2.52839811
 4 50 20   0.0150 0.199526 0.001995       2.52853998
 4 50 21   0.0150 0.199526 0.002326       2.52870188
 4 50 22   0.0150 0.199526 0.002712       2.52883201
 4 50 23   0.0150 0.199526 0.003162       2.52907515
 4 50 24   0.0150 0.199526 0.003687       2.52947105
 4 50 25   0.0150 0.199526 0.004299       2.53000670
 4 50 26   0.0150 0.199526 0.005012       2.53064425
 4 50 27   0.0150 0.199526 0.005843       2.53139981
 4 50 28   0.0150 0.199526 0.006813       2.53219713
 4 50 29   0.0150 0.199526 0.007943       2.53289888
 4 50 30   0.0150 0.199526 0.009261       2.53392347
 4 50 31   0.0150 0.199526 0.010798       2.53517323
 4 50 32   0.0150 0.199526 0.012589       2.53638087
 4 50 33   0.0150 0.199526 0.014678       2.53775650
 4 50 34   0.0150 0.199526 0.017113       2.53938632
 4 50 35   0.0150 0.199526 0.019953       2.54132250
 4 50 36   0.0150 0.199526 0.023263       2.54365327
 4 50 37   0.0150 0.199526 0.027123       2.54627472
 4 50 38   0.0150 0.199526 0.031623       2.54938737
 4 50 39   0.0150 0.199526 0.036869       2.55333859
 4 50 40   0.0150 0.199526 0.042987       2.55785761
 4 50 41   0.0150 0.199526 0.050119       2.56334074
 4 50 42   0.0150 0.199526 0.058434       2.56958817
 4 50 43   0.0150 0.199526 0.068129       2.57684157
 4 50 44   0.0150 0.199526 0.079433       2.58531959
 4 50 45   0.0150 0.199526 0.092612       2.59524402
 4 50 46   0.0150 0.199526 0.107978       2.60683884
 4 50 47   0.0150 0.199526 0.125893       2.62043837
 4 50 48   0.0150 0.199526 0.146780       2.63628579
 4 50 49   0.0150 0.199526 0.171133       2.65484097
 4 50 50   0.0150 0.199526 0.199526       2.67654350
 4 50 51   0.0150 0.199526 0.232631       2.70191088
 4 50 52   0.0150 0.199526 0.271227       2.73167999
 4 50 53   0.0150 0.199526 0.316228       2.76656929
 4 50 54   0.0150 0.199526 0.368695       2.80753795
 4 50 55   0.0150 0.199526 0.429866       2.85567461
 4 50 56   0.0150 0.199526 0.501187       2.91228131
 4 50 57   0.0150 0.199526 0.584341       2.97906390
 4 50 58   0.0150 0.199526 0.681292       3.05750621
 4 50 59   0.0150 0.199526 0.794328       3.15028707
 4 50 60   0.0150 0.199526 0.926119       3.25999970
 4 51  1   0.0150 0.232631 0.000108       2.52733849
 4 51  2   0.0150 0.232631 0.000126       2.52734699
 4 51  3   0.0150 0.232631 0.000147       2.52736575
 4 51  4   0.0150 0.232631 0.000171       2.52737789
 4 51  5   0.0150 0.232631 0.000200       2.52739204
 4 51  6   0.0150 0.232631 0.000233       2.52740828
 4 51  7   0.0150 0.232631 0.000271       2.52742752
 4 51  8   0.0150 0.232631 0.000316       2.52744994
 4 51  9   0.0150 0.232631 0.000369       2.52752174
 4 51 10   0.0150 0.232631 0.000430       2.52756169
 4 51 11   0.0150 0.232631 0.000501       2.52760828
 4 51 12   0.0150 0.232631 0.000584       2.52766274
 4 51 13   0.0150 0.232631 0.000681       2.52777307
 4 51 14   0.0150 0.232631 0.000794       2.52785245
 4 51 15   0.0150 0.232631 0.000926       2.52794089
 4 51 16   0.0150 0.232631 0.001080       2.52804646
 4 51 17   0.0150 0.232631 0.001259       2.52817095
 4 51 18   0.0150 0.232631 0.001468       2.52811623
 4 51 19   0.0150 0.232631 0.001711       2.52825144
 4 51 20   0.0150 0.232631 0.001995       2.52840881
 4 51 21   0.0150 0.232631 0.002326       2.52852685
 4 51 22   0.0150 0.232631 0.002712       2.52875715
 4 51 23   0.0150 0.232631 0.003162       2.52900781
 4 51 24   0.0150 0.232631 0.003687       2.52959669
 4 51 25   0.0150 0.232631 0.004299       2.53020482
 4 51 26   0.0150 0.232631 0.005012       2.53092712
 4 51 27   0.0150 0.232631 0.005843       2.53174788
 4 51 28   0.0150 0.232631 0.006813       2.53237156
 4 51 29   0.0150 0.232631 0.007943       2.53337872
 4 51 30   0.0150 0.232631 0.009261       2.53454220
 4 51 31   0.0150 0.232631 0.010798       2.53575445
 4 51 32   0.0150 0.232631 0.012589       2.53708547
 4 51 33   0.0150 0.232631 0.014678       2.53862595
 4 51 34   0.0150 0.232631 0.017113       2.54046198
 4 51 35   0.0150 0.232631 0.019953       2.54265806
 4 51 36   0.0150 0.232631 0.023263       2.54519280
 4 51 37   0.0150 0.232631 0.027123       2.54811741
 4 51 38   0.0150 0.232631 0.031623       2.55185453
 4 51 39   0.0150 0.232631 0.036869       2.55623131
 4 51 40   0.0150 0.232631 0.042987       2.56140735
 4 51 41   0.0150 0.232631 0.050119       2.56737350
 4 51 42   0.0150 0.232631 0.058434       2.57430910
 4 51 43   0.0150 0.232631 0.068129       2.58240335
 4 51 44   0.0150 0.232631 0.079433       2.59177574
 4 51 45   0.0150 0.232631 0.092612       2.60295470
 4 51 46   0.0150 0.232631 0.107978       2.61594683
 4 51 47   0.0150 0.232631 0.125893       2.63108597
 4 51 48   0.0150 0.232631 0.146780       2.64880641
 4 51 49   0.0150 0.232631 0.171133       2.66955643
 4 51 50   0.0150 0.232631 0.199526       2.69383844
 4 51 51   0.0150 0.232631 0.232631       2.72226213
 4 51 52   0.0150 0.232631 0.271227       2.75564638
 4 51 53   0.0150 0.232631 0.316228       2.79481338
 4 51 54   0.0150 0.232631 0.368695       2.84087558
 4 51 55   0.0150 0.232631 0.429866       2.89506766
 4 51 56   0.0150 0.232631 0.501187       2.95891197
 4 51 57   0.0150 0.232631 0.584341       3.03423916
 4 51 58   0.0150 0.232631 0.681292       3.12323908
 4 51 59   0.0150 0.232631 0.794328       3.22860359
 4 51 60   0.0150 0.232631 0.926119       3.35356280
 4 52  1   0.0150 0.271227 0.000108       2.52709740
 4 52  2   0.0150 0.271227 0.000126       2.52711542
 4 52  3   0.0150 0.271227 0.000147       2.52712688
 4 52  4   0.0150 0.271227 0.000171       2.52714024
 4 52  5   0.0150 0.271227 0.000200       2.52715557
 4 52  6   0.0150 0.271227 0.000233       2.52717373
 4 52  7   0.0150 0.271227 0.000271       2.52719490
 4 52  8   0.0150 0.271227 0.000316       2.52726237
 4 52  9   0.0150 0.271227 0.000369       2.52730014
 4 52 10   0.0150 0.271227 0.000430       2.52734419
 4 52 11   0.0150 0.271227 0.000501       2.52739569
 4 52 12   0.0150 0.271227 0.000584       2.52745557
 4 52 13   0.0150 0.271227 0.000681       2.52757591
 4 52 14   0.0150 0.271227 0.000794       2.52765891
 4 52 15   0.0150 0.271227 0.000926       2.52776077
 4 52 16   0.0150 0.271227 0.001080       2.52787725
 4 52 17   0.0150 0.271227 0.001259       2.52782518
 4 52 18   0.0150 0.271227 0.001468       2.52795294
 4 52 19   0.0150 0.271227 0.001711       2.52810114
 4 52 20   0.0150 0.271227 0.001995       2.52831990
 4 52 21   0.0150 0.271227 0.002326       2.52841230
 4 52 22   0.0150 0.271227 0.002712       2.52866446
 4 52 23   0.0150 0.271227 0.003162       2.52915919
 4 52 24   0.0150 0.271227 0.003687       2.52973429
 4 52 25   0.0150 0.271227 0.004299       2.53041089
 4 52 26   0.0150 0.271227 0.005012       2.53119551
 4 52 27   0.0150 0.271227 0.005843       2.53179889
 4 52 28   0.0150 0.271227 0.006813       2.53275478
 4 52 29   0.0150 0.271227 0.007943       2.53382984
 4 52 30   0.0150 0.271227 0.009261       2.53515788
 4 52 31   0.0150 0.271227 0.010798       2.53633417
 4 52 32   0.0150 0.271227 0.012589       2.53778569
 4 52 33   0.0150 0.271227 0.014678       2.53950159
 4 52 34   0.0150 0.271227 0.017113       2.54160031
 4 52 35   0.0150 0.271227 0.019953       2.54400006
 4 52 36   0.0150 0.271227 0.023263       2.54676361
 4 52 37   0.0150 0.271227 0.027123       2.55017202
 4 52 38   0.0150 0.271227 0.031623       2.55434173
 4 52 39   0.0150 0.271227 0.036869       2.55924162
 4 52 40   0.0150 0.271227 0.042987       2.56488674
 4 52 41   0.0150 0.271227 0.050119       2.57145440
 4 52 42   0.0150 0.271227 0.058434       2.57911442
 4 52 43   0.0150 0.271227 0.068129       2.58801571
 4 52 44   0.0150 0.271227 0.079433       2.59856179
 4 52 45   0.0150 0.271227 0.092612       2.61080770
 4 52 46   0.0150 0.271227 0.107978       2.62518581
 4 52 47   0.0150 0.271227 0.125893       2.64195379
 4 52 48   0.0150 0.271227 0.146780       2.66159388
 4 52 49   0.0150 0.271227 0.171133       2.68457359
 4 52 50   0.0150 0.271227 0.199526       2.71147028
 4 52 51   0.0150 0.271227 0.232631       2.74307406
 4 52 52   0.0150 0.271227 0.271227       2.78015023
 4 52 53   0.0150 0.271227 0.316228       2.82374772
 4 52 54   0.0150 0.271227 0.368695       2.87505870
 4 52 55   0.0150 0.271227 0.429866       2.93551183
 4 52 56   0.0150 0.271227 0.501187       3.00686096
 4 52 57   0.0150 0.271227 0.584341       3.09118035
 4 52 58   0.0150 0.271227 0.681292       3.19105023
 4 52 59   0.0150 0.271227 0.794328       3.30955926
 4 52 60   0.0150 0.271227 0.926119       3.45048279
 4 53  1   0.0150 0.316228 0.000108       2.52686367
 4 53  2   0.0150 0.316228 0.000126       2.52688283
 4 53  3   0.0150 0.316228 0.000147       2.52689531
 4 53  4   0.0150 0.316228 0.000171       2.52690985
 4 53  5   0.0150 0.316228 0.000200       2.52692655
 4 53  6   0.0150 0.316228 0.000233       2.52694632
 4 53  7   0.0150 0.316228 0.000271       2.52700879
 4 53  8   0.0150 0.316228 0.000316       2.52704410
 4 53  9   0.0150 0.316228 0.000369       2.52708527
 4 53 10   0.0150 0.316228 0.000430       2.52713341
 4 53 11   0.0150 0.316228 0.000501       2.52718938
 4 53 12   0.0150 0.316228 0.000584       2.52730281
 4 53 13   0.0150 0.316228 0.000681       2.52738481
 4 53 14   0.0150 0.316228 0.000794       2.52747584
 4 53 15   0.0150 0.316228 0.000926       2.52758468
 4 53 16   0.0150 0.316228 0.001080       2.52771302
 4 53 17   0.0150 0.316228 0.001259       2.52765461
 4 53 18   0.0150 0.316228 0.001468       2.52779371
 4 53 19   0.0150 0.316228 0.001711       2.52795235
 4 53 20   0.0150 0.316228 0.001995       2.52807873
 4 53 21   0.0150 0.316228 0.002326       2.52831691
 4 53 22   0.0150 0.316228 0.002712       2.52870255
 4 53 23   0.0150 0.316228 0.003162       2.52923129
 4 53 24   0.0150 0.316228 0.003687       2.52986062
 4 53 25   0.0150 0.316228 0.004299       2.53060672
 4 53 26   0.0150 0.316228 0.005012       2.53139465
 4 53 27   0.0150 0.316228 0.005843       2.53208484
 4 53 28   0.0150 0.316228 0.006813       2.53309539
 4 53 29   0.0150 0.316228 0.007943       2.53432792
 4 53 30   0.0150 0.316228 0.009261       2.53552286
 4 53 31   0.0150 0.316228 0.010798       2.53687702
 4 53 32   0.0150 0.316228 0.012589       2.53848679
 4 53 33   0.0150 0.316228 0.014678       2.54038849
 4 53 34   0.0150 0.316228 0.017113       2.54268497
 4 53 35   0.0150 0.316228 0.019953       2.54526724
 4 53 36   0.0150 0.316228 0.023263       2.54832616
 4 53 37   0.0150 0.316228 0.027123       2.55222334
 4 53 38   0.0150 0.316228 0.031623       2.55668037
 4 53 39   0.0150 0.316228 0.036869       2.56209112
 4 53 40   0.0150 0.316228 0.042987       2.56825583
 4 53 41   0.0150 0.316228 0.050119       2.57541470
 4 53 42   0.0150 0.316228 0.058434       2.58378424
 4 53 43   0.0150 0.316228 0.068129       2.59358482
 4 53 44   0.0150 0.316228 0.079433       2.60503913
 4 53 45   0.0150 0.316228 0.092612       2.61847993
 4 53 46   0.0150 0.316228 0.107978       2.63414966
